cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
SIBVR,motorneuron,GS,7,5,12,61,31,92,309,0.00243130960249268,337.711634725375,0.00265722181353173,Inf,0.00466285295003795,0.119047619047619,0.0043486704275312,0.0952380952380952
SIADL,motorneuron,GS,5,3,8,41,25,66,61,0.000479967267805999,134.836503674327,0.00106093620113247,Inf,0.0194362408369798,0.44,0.0233909406007461,0.54
SIADR,motorneuron,GS,11,4,15,68,42,110,1368,0.0107638561042394,232.447150049076,0.00182896759866141,Inf,0.0149485116527676,0.361386138613861,0.0224009301685372,0.626237623762376
SIAVL,motorneuron,GS,12,4,16,94,15,109,0,0,334.421415713621,0.00263133333108001,Inf,0.00757027737521308,0.224137931034483,0.0103450471786587,0.339080459770115
SIAVR,motorneuron,GS,11,4,15,132,15,147,1958,0.015406162464986,311.680458260503,0.00245240029475107,Inf,0.00912464954904192,0.137254901960784,0.00959203467542913,0.151960784313725
DA01,motorneuron,GS,8,4,12,63,30,93,417,0.00328108771598527,140.531208434274,0.00110574393694547,Inf,0.0100053067947945,0.3125,0.0140091898444342,0.462890625
DA02,motorneuron,GS,10,6,16,47,38,85,1063,0.00836401976520946,794.18929648653,0.00624893224189193,Inf,0.00630879244040997,0.241525423728814,0.0096815766550297,0.367231638418079
DA03,motorneuron,GS,11,6,17,60,65,125,1532,0.0120542599062097,1648.57984089249,0.0129715469179216,Inf,0.00638270461706471,0.22962962962963,0.0102140129495567,0.367283950617284
DA04,motorneuron,GS,9,4,13,36,38,74,648,0.00509866868095553,453.239418508077,0.0035662309075951,Inf,0.0067448334277033,0.25974025974026,0.00990805971223431,0.392857142857143
DA05,motorneuron,GS,6,4,10,20,25,45,5,3.93415793283606e-05,127.23483948046,0.00100112390615035,Inf,0.0052449302965983,0.227272727272727,0.00676002729319385,0.301136363636364
