cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AWCR,sensory,GS,14,17,31,62,111,173,738.5,0.0231780804720357,247.363915957867,0.00776360291123805,1.26016548463357,0.0229480751848208,0.324175824175824,0.0401668999475591,0.586813186813187
BAGL,sensory,GS,10,19,29,43,78,121,536,0.0168225472349507,194.230433690891,0.00609599000975743,1.40823412698413,0.0131460206553709,0.22875,0.026614849395823,0.529520833333333
BAGR,sensory,GS,13,11,24,38,75,113,233,0.00731278639131254,136.519971754216,0.00428472700251761,1.37506447453256,0.0168694490659679,0.261992619926199,0.0315995988916682,0.552152521525215
BDUL,interneuron,GS,6,12,18,28,33,61,341.5,0.0107180967924173,124.634980431037,0.00391171239818709,1.52777777777778,0.00814084089995077,0.208053691275168,0.0133196747209901,0.332774049217002
BDUR,interneuron,GS,7,13,20,31,56,87,361,0.0113301111041366,133.028340791362,0.00417514094505563,1.47619047619048,0.00931908867569075,0.188172043010753,0.0146235166486212,0.299283154121864
CEPDL,sensory,GS,19,26,45,40,175,215,749,0.0235076266398845,1203.09064979717,0.0377594203062323,1.1710372960373,0.00757245385697909,0.143660531697342,0.0207551583014415,0.400342048884994
CEPDR,sensory,GS,13,23,36,29,147,176,685,0.0214989642834725,420.687776557964,0.013203432821479,1.3359649122807,0.0143115270721411,0.256019261637239,0.0282316764472194,0.501081081081081
CEPVL,sensory,GS,13,21,34,44,138,182,626,0.0196472286736551,467.903468059403,0.0146853137925869,1.3421568627451,0.0134989827210764,0.203435804701627,0.03069669827634,0.498191681735985
CEPVR,sensory,GS,19,21,40,58,122,180,1199,0.0376310338334066,488.907807842023,0.0153445423338781,1.31313131313131,0.0080744740232562,0.153548387096774,0.0200209805951462,0.404543778801843
DVA,sensory,GS,18,30,48,58,137,195,869,0.0272738685581571,553.070905407721,0.0173583235643626,1.33912655971479,0.0109465159931537,0.201519213583557,0.0286112285070039,0.530518319928508
DVC,interneuron,GS,12,15,27,23,103,126,400,0.0125541397275752,305.478936885019,0.0095875631437141,1.3125,0.00948424278522572,0.166666666666667,0.0214050768089853,0.404420289855073
FLPL,sensory,GS,7,14,21,25,230,255,197,0.00618291381583077,259.741249629211,0.00815206985215024,1.27083333333333,0.0426577773327809,0.302439024390244,0.0555272218349236,0.434552845528455
FLPR,sensory,GS,3,16,19,8,169,177,29,0.0009101751302492,26.0251140577936,0.000816807295769053,1.31702702702703,0.0455223749836467,0.452380952380952,0.0583408757462231,0.585813492063492
HSNL,motorneuron,HS,15,24,39,31,85,116,332,0.0104199359738874,342.214005261846,0.0107405060969759,1.37857142857143,0.0099087832316368,0.270919067215364,0.0213096788740303,0.502824427480916
HSNR,motorneuron,HS,17,25,42,48,49,97,226,0.00709308894607997,641.866965559044,0.0201452189303573,1.475,0.00667214612977777,0.187353629976581,0.0166305668992196,0.493862217017955
IL1DL,sensory,GS,6,6,12,56,29,85,330,0.0103571652752495,52.7836178344187,0.00165663228405055,1.34592162223741,0.024156277277321,0.2578125,0.0269292691934458,0.309895833333333
IL1DR,sensory,GS,11,10,21,64,95,159,571,0.0179210344611136,307.528375252706,0.00965188548279161,1.58025210084034,0.026793021217176,0.396039603960396,0.0471444172158225,0.475711382113821
IL1L,sensory,GS,9,12,21,33,76,109,178,0.00558659217877095,242.073370648017,0.00759755729860076,1.48030303030303,0.0157438366658183,0.278325123152709,0.0276405188104157,0.488136288998358
IL1R,sensory,GS,14,12,26,36,77,113,723,0.0226916075575921,170.886011177031,0.00536331715451104,1.48030303030303,0.0149109384883986,0.2609375,0.0298199083335778,0.562083333333333
IL1VL,sensory,GS,7,10,17,60,66,126,81,0.00254221329483397,39.2526902616695,0.00123195939557057,1.52692307692308,0.0329873928575669,0.390977443609023,0.0484373080802355,0.509708737864078
IL1VR,sensory,GS,8,8,16,63,77,140,236,0.00740694243926935,50.7778534882479,0.00159368066939451,1.42222222222222,0.0295946793311091,0.310344827586207,0.0481367456446794,0.557471264367816
