cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
SAAVL,interneuron,GS,11,10,21,52,129,181,1922,0.0247801758593125,176.246927006312,0.00227233602803322,Inf,0.020221231958946,0.233009708737864,0.028175414627493,0.370307443365696
SAAVR,interneuron,GS,12,14,26,46,107,153,4528,0.0583791031690776,617.690483890193,0.0079638287291482,Inf,0.0170162899597065,0.32018927444795,0.0298617998590289,0.408550185873606
AVKL,interneuron,GS,13,17,30,94,38,132,659,0.0084964286635208,508.937080360304,0.00656168072458554,Inf,0.00837327388060678,0.176744186046512,0.0215165561696409,0.465368217054263
AVKR,interneuron,GS,12,18,30,76,39,115,494,0.00636909826977128,665.172035179355,0.00857600416672282,Inf,0.0093312917638313,0.205813953488372,0.0205772036675853,0.482131782945736
DVC,interneuron,GS,17,17,34,37,106,143,1588,0.0204739434259044,1062.76181389101,0.0137020939879195,Inf,0.00649325773835606,0.132432432432432,0.0162464696205893,0.353318318318318
AVJL,interneuron,GS,27,15,42,96,33,129,537,0.00692349346329388,610.814827572818,0.00787518150090016,Inf,0.00959603646074746,0.253512880562061,0.0206221086105349,0.54702380952381
AVJR,interneuron,GS,27,17,44,81,58,139,226,0.00291379799386297,771.369900082533,0.00994520383799454,Inf,0.0104480149764342,0.239084132055378,0.0202947963140324,0.483919062832801
PVT,interneuron,GS,20,13,33,50,60,110,2055,0.0264949330857894,2961.72089847779,0.0381852053644542,Inf,0.00558068353950329,0.134285714285714,0.0138190546583779,0.341600907029478
AVDL,interneuron,GS,39,25,64,264,139,403,2633,0.0339470359196514,1048.58309970918,0.0135192890811116,Inf,0.0126207058497876,0.168989547038328,0.0274437583187381,0.421698784043234
AVDR,interneuron,GS,46,30,76,237,155,392,1324.66666666667,0.0170788100702234,1802.00432467011,0.023233082239629,Inf,0.00964615666524085,0.136795774647887,0.0231833290216908,0.396807511737089
AVL,interneuron,GS,17,18,35,65,53,118,641.5,0.00827080271266857,1599.63087673561,0.0206238992900598,Inf,0.00430692560254012,0.129661016949153,0.0122799897057127,0.360254237288136
PVWL,interneuron,GS,7,6,13,20,6,26,0,0,121.679345593827,0.00156880103135333,Inf,0.00774399836572574,0.301282051282051,0.0133442709451443,0.563476800976801
PVWR,interneuron,GS,6,7,13,8,9,17,0,0,53.2219339787383,0.000686185683436971,Inf,0.00942122004755887,0.375,0.0149705629897845,0.627850877192982
RIAL,interneuron,GS,36,27,63,434,400,834,4935,0.0636265181403265,1545.15690601544,0.0199215712077492,Inf,0.0205056473039571,0.18062015503876,0.0512819539983982,0.490874246339362
RIAR,interneuron,GS,35,26,61,414,450,864,4983,0.0642453778912354,1125.28012729622,0.0145081370683611,Inf,0.0251456932997337,0.221334068357222,0.0620323565183719,0.513802083333333
RIML,interneuron,GS,26,25,51,218,185,403,6130,0.0790335473556639,655.782557005351,0.00845494645580762,Inf,0.02221246637956,0.282936507936508,0.0479108540807767,0.570209409064831
RIMR,interneuron,GS,26,21,47,250,153,403,5452,0.0702921533740749,640.43075827529,0.00825701707376409,Inf,0.0169644951953162,0.23785046728972,0.0402607694909971,0.562429906542056
AVEL,interneuron,GS,46,24,70,304,124,428,4071,0.0524870426239653,2979.54965955432,0.0384150700027632,Inf,0.00683734018501343,0.120066472787703,0.0228194439289822,0.408048862115127
AVER,interneuron,GS,44,25,69,295,133,428,5308,0.0684355741213481,2859.3364920077,0.0368651722751824,Inf,0.00813625827093459,0.131151048352589,0.0243527376832944,0.425840006520366
RMFL,interneuron,GS,13,12,25,46,49,95,339,0.00437069699079446,359.737980822938,0.00463806994176193,Inf,0.00953774582526898,0.238983050847458,0.0184578998664082,0.454067796610169
RMFR,interneuron,GS,10,6,16,47,26,73,112,0.00144400608545422,131.533387603923,0.00169584832268279,Inf,0.0162465431749601,0.296610169491525,0.0262280506268598,0.478813559322034
RID,interneuron,GS,15,11,26,56,21,77,368,0.00474459142363529,678.864508175692,0.00875254000896949,Inf,0.00336128375870171,0.0848765432098765,0.00535648170145814,0.146862139917695
AVBL,interneuron,GS,45,23,68,338,65,403,3094.16666666667,0.0398928169292523,1823.70403535249,0.0235128546885394,Inf,0.0102936003274387,0.169532627865961,0.0261741806977873,0.461989271017049
AVBR,interneuron,GS,45,18,63,333,54,387,1343.33333333333,0.0173194777511324,1289.62352471144,0.0166270019431093,Inf,0.0100294165323677,0.152385838891739,0.0254170853982447,0.43746793227296
AVAL,interneuron,GS,65,43,108,667,258,925,10426,0.134421495062015,5753.27525966026,0.0741764686271662,Inf,0.00900753423653647,0.105655794587092,0.0310048362650509,0.393497612438452
AVAR,interneuron,GS,59,48,107,685,292,977,17905.5,0.230854026456254,7435.38354579804,0.0958637418555225,Inf,0.00928605660591338,0.106170438472419,0.0317280439975687,0.3980488897104
PVCL,interneuron,GS,34,36,70,284,158,442,5628.5,0.0725677522498131,2242.3730062716,0.028910716668879,Inf,0.0121848847943142,0.194964627548897,0.0272608353124311,0.42532925830235
PVCR,interneuron,GS,33,38,71,262,172,434,6367.5,0.0820956138315154,3067.89026968835,0.0395540376690693,Inf,0.0109915193235817,0.161943319838057,0.0254752096920221,0.434510796221323
RIPL,interneuron,GS,16,7,23,188,22,210,2183,0.02814522575488,296.703941713259,0.00382537765546607,Inf,0.0194472809742252,0.231075697211155,0.038427916210477,0.326720209614946
RIPR,interneuron,GS,17,9,26,232,14,246,281,0.00362290812511281,405.070331248445,0.00522253592285456,Inf,0.0152543202882354,0.209627329192547,0.033084378008329,0.486361283643892
URADL,motorneuron,GS,5,4,9,32,27,59,124,0.00159872102318145,48.9511752921509,0.000631123169750019,Inf,0.0297916360284451,0.328571428571429,0.0352730066827942,0.40047619047619
URADR,motorneuron,GS,5,4,9,21,21,42,2,2.57858229545396e-05,15.6921619109396,0.000202317654404729,Inf,0.0235822473176004,0.342857142857143,0.0254552157769344,0.354761904761905
URAVL,motorneuron,GS,8,12,20,33,57,90,1074,0.0138469869265878,200.175724708248,0.00258084789856177,Inf,0.0141886289643881,0.237837837837838,0.0217606036631956,0.401081081081081
URAVR,motorneuron,GS,7,13,20,27,42,69,2,2.57858229545396e-05,93.4122473820972,0.00120435583639021,Inf,0.0138594067256063,0.274193548387097,0.0232331491797332,0.542338709677419
RMEL,motorneuron,GS,12,4,16,73,5,78,0,0,55.6720824760374,0.000717775231118813,Inf,0.00658618832136447,0.142857142857143,0.00826438913625437,0.196778711484594
RMER,motorneuron,GS,16,3,19,86,12,98,25,0.000322322786931745,39.1911760886065,0.000505288364000496,Inf,0.0160208281031118,0.273809523809524,0.0267228286165751,0.35478855721393
RMED,motorneuron,GS,13,5,18,62,8,70,459,0.00591784636806684,121.11867076448,0.00156157230041102,Inf,0.00795730816117551,0.251655629139073,0.0141504383908068,0.260504201680672
RMEV,motorneuron,GS,16,8,24,91,10,101,0,0,239.915459025468,0.00309320877524391,Inf,0.00611387553726423,0.153846153846154,0.0117923490434055,0.2996336996337
RMDDL,motorneuron,GS,26,9,35,310,41,351,1168,0.0150589206054511,355.843300047022,0.00458785616728581,Inf,0.0199557149832958,0.200680272108844,0.0391404540723682,0.493140589569161
RMDDR,motorneuron,GS,21,3,24,290,30,320,83,0.00107011165261339,45.6516901645963,0.000588583200079889,Inf,0.0265175394621903,0.2,0.0442242754152153,0.411151515151515
RMDL,motorneuron,GS,25,21,46,172,88,260,1883.5,0.0242837987674377,824.762718901747,0.0106335927245526,Inf,0.0151385975175796,0.220430107526882,0.0314964508484113,0.530457803844901
RMDR,motorneuron,GS,29,13,42,200,71,271,1780,0.0229493824295402,415.236206531301,0.00535360365296539,Inf,0.0174470776595771,0.234117647058824,0.0348989113599329,0.549015406162465
RMDVL,motorneuron,GS,20,11,31,277,58,335,1075,0.013859879838065,515.666582696671,0.0066484436024944,Inf,0.0195883890456695,0.183006535947712,0.0366552185200997,0.413761801016703
RMDVR,motorneuron,GS,23,12,35,271,65,336,1873,0.0241484231969263,640.651912597668,0.00825986839686532,Inf,0.0222087243278726,0.254684838160136,0.0424619299535513,0.457821497120921
RIVL,motorneuron,GS,13,9,22,42,43,85,524,0.00675588561408937,53.8406389256546,0.000694162591548111,Inf,0.0209362681054502,0.337777777777778,0.0328031037090192,0.546740740740741
RIVR,motorneuron,GS,12,12,24,35,51,86,783,0.0100951496867023,126.732208188405,0.00163394714149203,Inf,0.0157999881819516,0.25,0.0255188848742127,0.45
RMHL,motorneuron,GS,17,9,26,70,11,81,0,0,355.806728314095,0.00458738465117062,Inf,0.0054820303723382,0.159442724458204,0.0134174084602823,0.403921568627451
RMHR,motorneuron,GS,14,8,22,80,27,107,238,0.00306851293159021,217.940134459462,0.00280988286093012,Inf,0.00772196724494801,0.168859649122807,0.013964590546308,0.319340016708438
SABD,motorneuron,GS,14,2,16,47,8,55,282,0.00363580103659008,71.513653569724,0.00092201920489059,Inf,0.00577479087465528,0.152542372881356,0.00822527118306542,0.222457627118644
SABVL,motorneuron,GS,8,1,9,50,1,51,0,0,53.5089241199466,0.000689885821922418,Inf,0.0208376484064802,0.347222222222222,0.0287149681891743,0.485416666666666
SABVR,motorneuron,GS,7,0,7,38,0,38,0,0,0,0,Inf,0.0286971478278841,0.5,0.0353747358405752,0.619047619047619
SMDDL,motorneuron,GS,23,18,41,209,88,297,2571,0.0331476754080606,428.701115437717,0.00552720553154531,Inf,0.0196356572296744,0.253094059405941,0.0390647118800699,0.544678217821782
SMDDR,motorneuron,GS,27,18,45,238,65,303,2063,0.0265980763776076,938.994237255703,0.0121063695786043,Inf,0.0165652082320572,0.221084953940635,0.0356975493763394,0.51730638007506
SMDVL,motorneuron,GS,27,16,43,139,162,301,1278,0.0164771408679508,716.83947370703,0.0092421478779174,Inf,0.0150238394252048,0.183240223463687,0.0314101790261708,0.481610800744879
SMDVR,motorneuron,GS,22,16,38,147,140,287,1221,0.0157422449137464,654.750652277444,0.00844164219949775,Inf,0.0181365079346606,0.23021582733813,0.0342758579981619,0.512505995203837
SMBDL,motorneuron,GS,15,10,25,80,66,146,1537,0.0198164049405637,371.080311191318,0.00478430560314739,Inf,0.0103466996051426,0.163265306122449,0.0243622132421971,0.405002220946099
